seed,n_closest,n_sim,elapsed_sec,analysis_type,exon_orders,n_exons,n_subjects,n_events,diameter_1d,diameter_3d,p_1d_size,p_3d_size,p_1d_joint,p_3d_joint,p_any_joint,p_hotspot_omnibus,significant_1d,significant_3d,significant_any,hotspot_class
777,5,1000,363.300559520721,GAIN,3;4,2,3,3,1,5.5594506259578,0.980039920159681,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,6;7;8;9,4,4,4,3,8.87616612257633,0.978043912175649,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,7;8;9,3,4,4,2,8.87616612257633,0.950099800399202,0.980039920159681,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,1;2;3;4,4,4,5,3,15.9159444173143,0.978043912175649,0.982035928143713,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,1;2;3;4;5,5,4,5,4,15.9159444173143,0.982035928143713,0.982035928143713,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,1;2;3;4;5;6;7;8;9,9,6,7,8,28.5615062085365,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,GAIN,1,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,3,1,2,2,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,4,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,5,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,6,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,7,1,4,4,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,8,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,GAIN,9,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,1;2;5,3,77,82,4,5.2305078957644,0.0199600798403194,0.0019960079840319,0.0259481037924152,0.0039920159680638,0.0039920159680638,0.0039920159680638,True,True,True,Exon-local CNA hotspot also compact in structure
777,5,1000,363.300559520721,HETDEL,1;2;3;4,4,77,83,3,15.9159444173143,0.0019960079840319,0.0199600798403194,0.0039920159680638,0.0259481037924152,0.0039920159680638,0.0039920159680638,True,True,True,Exon-local CNA hotspot also compact in structure
777,5,1000,363.300559520721,HETDEL,3;4,2,71,73,1,5.5594506259578,0.0039920159680638,0.157684630738523,0.0059880239520958,0.55688622754491,0.0059880239520958,0.0059880239520958,True,False,True,Exon-order hotspot without independent 3D enrichment
777,5,1000,363.300559520721,HETDEL,1;2;3;4;5,5,77,83,4,15.9159444173143,0.0199600798403194,0.0199600798403194,0.0259481037924152,0.0259481037924152,0.0259481037924152,0.0259481037924152,True,True,True,Exon-local CNA hotspot also compact in structure
777,5,1000,363.300559520721,HETDEL,2;5,2,73,76,3,4.48506255785825,0.0259481037924152,0.0239520958083832,0.0538922155688623,0.0439121756487026,0.0439121756487026,0.0439121756487026,False,True,True,Nonlocal 3D-specific exon CNA hotspot
777,5,1000,363.300559520721,HETDEL,1;2,2,61,62,1,5.09284759901451,0.307385229540918,0.115768463073852,0.914171656686627,0.43313373253493,0.43313373253493,0.43313373253493,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,7;8,2,41,41,1,4.50447228016122,0.211576846307385,0.17564870259481,0.70059880239521,0.698602794411178,0.698602794411178,0.698602794411178,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,7;8;9,3,41,41,2,8.87616612257633,0.213572854291417,0.213572854291417,0.70059880239521,0.70059880239521,0.70059880239521,0.70059880239521,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,6;9,2,43,43,3,4.77930080439185,0.291417165668663,0.24750499001996,0.898203592814371,0.800399201596806,0.800399201596806,0.800399201596806,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,5;6,2,60,61,1,5.15928912557371,0.325349301397206,0.277445109780439,0.92814371257485,0.892215568862275,0.892215568862275,0.892215568862275,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,6;7;8;9,4,43,43,3,8.87616612257633,0.291417165668663,0.291417165668663,0.898203592814371,0.898203592814371,0.898203592814371,0.898203592814371,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,5;6;7;8;9,5,60,61,4,10.1592312730255,0.451097804391218,0.445109780439122,0.99001996007984,0.99001996007984,0.99001996007984,0.99001996007984,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HETDEL,1,1,18,18,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,2,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,3,1,54,54,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,4,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,5,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,6,1,43,43,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,7,1,41,41,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,8,1,39,39,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,9,1,38,38,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HETDEL,1;2;3;4;5;6;7;8;9,9,81,88,8,28.5615062085365,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,5,1000,363.300559520721,HOMDEL,2;5,2,32,32,3,4.48506255785825,0.0339321357285429,0.0039920159680638,0.0998003992015968,0.0099800399201596,0.0099800399201596,0.0099800399201596,False,True,True,Nonlocal 3D-specific exon CNA hotspot
777,5,1000,363.300559520721,HOMDEL,1;2;5,3,33,33,4,5.2305078957644,0.0399201596806387,0.0039920159680638,0.12375249500998,0.0099800399201596,0.0099800399201596,0.0099800399201596,False,True,True,Nonlocal 3D-specific exon CNA hotspot
777,5,1000,363.300559520721,HOMDEL,3;4,2,31,31,1,5.5594506259578,0.0059880239520958,0.0658682634730539,0.0139720558882236,0.149700598802395,0.0139720558882236,0.0139720558882236,True,False,True,Exon-order hotspot without independent 3D enrichment
777,5,1000,363.300559520721,HOMDEL,1;2;3;4,4,33,33,3,15.9159444173143,0.0079840319361277,0.0399201596806387,0.031936127744511,0.12375249500998,0.031936127744511,0.031936127744511,True,False,True,Exon-order hotspot without independent 3D enrichment
777,5,1000,363.300559520721,HOMDEL,1;2;3;4;5,5,33,33,4,15.9159444173143,0.0399201596806387,0.0399201596806387,0.12375249500998,0.12375249500998,0.12375249500998,0.12375249500998,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,1;2,2,27,27,1,5.09284759901451,0.129740518962076,0.213572854291417,0.311377245508982,0.704590818363273,0.311377245508982,0.311377245508982,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,7;8,2,14,14,1,4.50447228016122,0.327345309381238,0.321357285429142,0.904191616766467,0.904191616766467,0.904191616766467,0.904191616766467,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,6;9,2,15,15,3,4.77930080439185,0.43313373253493,0.409181636726547,0.970059880239521,0.93812375249501,0.93812375249501,0.93812375249501,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,6;7;8;9,4,15,15,3,8.87616612257633,0.43313373253493,0.43313373253493,0.970059880239521,0.970059880239521,0.970059880239521,0.970059880239521,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,7;8;9,3,15,15,2,8.87616612257633,0.43313373253493,0.43313373253493,0.970059880239521,0.970059880239521,0.970059880239521,0.970059880239521,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,5;6,2,19,20,1,5.15928912557371,0.736526946107784,0.778443113772455,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,5;6;7;8;9,5,20,21,4,10.1592312730255,0.856287425149701,0.856287425149701,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,1;2;3;4;5;6;7;8;9,9,34,35,8,28.5615062085365,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,HOMDEL,1,1,3,3,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,2,1,26,26,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,3,1,25,25,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,4,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,5,1,19,19,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,6,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,7,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,8,1,14,14,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,HOMDEL,9,1,15,15,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,3;4,2,95,107,1,5.5594506259578,0.0019960079840319,0.0518962075848303,0.0079840319361277,0.157684630738523,0.0079840319361277,0.0079840319361277,True,False,True,Exon-order hotspot without independent 3D enrichment
777,5,1000,363.300559520721,ALL_CNA,2;5,2,97,111,3,4.48506255785825,0.0119760479041916,0.0039920159680638,0.0399201596806387,0.0099800399201596,0.0099800399201596,0.0099800399201596,True,True,True,Exon-local CNA hotspot also compact in structure
777,5,1000,363.300559520721,ALL_CNA,1;2,2,89,92,1,5.09284759901451,0.0279441117764471,0.153692614770459,0.109780439121756,0.648702594810379,0.109780439121756,0.109780439121756,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,7;8,2,59,59,1,4.50447228016122,0.155688622754491,0.153692614770459,0.650698602794411,0.648702594810379,0.648702594810379,0.648702594810379,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,7;8;9,3,59,60,2,8.87616612257633,0.155688622754491,0.155688622754491,0.650698602794411,0.650698602794411,0.650698602794411,0.650698602794411,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,6;7;8;9,4,61,62,3,8.87616612257633,0.159680638722555,0.159680638722555,0.658682634730539,0.658682634730539,0.658682634730539,0.658682634730539,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,6;9,2,60,61,3,4.77930080439185,0.199600798403194,0.187624750499002,0.838323353293413,0.808383233532934,0.808383233532934,0.808383233532934,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,5;6,2,79,85,1,5.15928912557371,0.321357285429142,0.359281437125749,0.974051896207585,0.986027944111776,0.974051896207585,0.974051896207585,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,5;6;7;8;9,5,80,87,4,10.1592312730255,0.387225548902196,0.387225548902196,0.992015968063872,0.992015968063872,0.992015968063872,0.992015968063872,False,False,False,Weak clustering evidence
777,5,1000,363.300559520721,ALL_CNA,1,1,23,23,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,2,1,83,83,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,3,1,81,81,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,4,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,5,1,78,78,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,6,1,60,60,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,7,1,59,59,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,8,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,9,1,56,56,0,0.0,,,,,,,False,False,False,Single-exon recurrence assessed separately
777,5,1000,363.300559520721,ALL_CNA,1;2;5,3,102,120,4,5.2305078957644,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,5,1000,363.300559520721,ALL_CNA,1;2;3;4,4,102,121,3,15.9159444173143,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,5,1000,363.300559520721,ALL_CNA,1;2;3;4;5,5,102,121,4,15.9159444173143,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
777,5,1000,363.300559520721,ALL_CNA,1;2;3;4;5;6;7;8;9,9,104,130,8,28.5615062085365,,,,,,,False,False,False,Multi-exon compactness not testable: invariant null
